restaurant_id,restaurant,market_segment,area,rating,latitude,longitude,cuisine
1172,Kapi Multicuisine Restaurant,Bar,"Chariot Beach Resort, East Coast Road (ECR)",2.6,12.86,80.247,Chinese
1173,Chai Ok Please,Fast Food,Potheri,3.9,12.8213,80.0371,Fast Food
1173,Chai Ok Please,Fast Food,Potheri,3.9,12.8213,80.0371,Beverages
1174,Dal Roti Express,Restaurant,Thiruvanmiyur,3.4,12.983,80.2594,North Indian
1175,Madurai Pandiyan Hotel,Hotel,Ramapuram,3.9,13.0317,80.1817,Chettinad
1176,Gelato Vinto,Restaurant,Velachery,3.8,12.9755,80.2207,Desserts
1176,Gelato Vinto,Restaurant,Velachery,3.8,12.9755,80.2207,Beverages
1177,Hotel Ananda,Hotel,Teynampet,4.0,13.0405,80.2503,South Indian
1177,Hotel Ananda,Hotel,Teynampet,4.0,13.0405,80.2503,Beverages
1178,Sri Sai Swagath Andhra Mess,Restaurant,Velachery,3.4,12.9755,80.2207,South Indian
1179,Vasanta Bhavan,Restaurant,Anna Nagar East,3.8,13.092,80.2236,South Indian
1179,Vasanta Bhavan,Restaurant,Anna Nagar East,3.8,13.092,80.2236,Chinese
1179,Vasanta Bhavan,Restaurant,Anna Nagar East,3.8,13.092,80.2236,Beverages
1179,Vasanta Bhavan,Restaurant,Anna Nagar East,3.8,13.092,80.2236,Ice Cream
1179,Vasanta Bhavan,Restaurant,Anna Nagar East,3.8,13.092,80.2236,North Indian
1180,Kulfi House,Ice Cream Parlour,Alwarpet,3.8,13.0335,80.2531,Ice Cream
1181,Taste Of Malabar,Restaurant,Vadapalani,3.7,13.05,80.2121,Kerala
1181,Taste Of Malabar,Restaurant,Vadapalani,3.7,13.05,80.2121,Biryani
1182,Falafel,Restaurant,Anna Nagar East,3.6,13.092,80.2236,North Indian
1182,Falafel,Restaurant,Anna Nagar East,3.6,13.092,80.2236,Chinese
1182,Falafel,Restaurant,Anna Nagar East,3.6,13.092,80.2236,Arabian
1182,Falafel,Restaurant,Anna Nagar East,3.6,13.092,80.2236,Tamil
1183,The Twenty Fifth Hour - Clarion Hotel,Hotel,"Clarion Hotel, Mylapore",2.9,13.0368,80.2676,North Indian
1183,The Twenty Fifth Hour - Clarion Hotel,Hotel,"Clarion Hotel, Mylapore",2.9,13.0368,80.2676,South Indian
1183,The Twenty Fifth Hour - Clarion Hotel,Hotel,"Clarion Hotel, Mylapore",2.9,13.0368,80.2676,Fast Food
1184,Arabian Grills,Restaurant,Anna Nagar West,3.4,13.0862,80.2018,Chinese
1184,Arabian Grills,Restaurant,Anna Nagar West,3.4,13.0862,80.2018,BBQ
1184,Arabian Grills,Restaurant,Anna Nagar West,3.4,13.0862,80.2018,Rolls
1185,Pink Cafe,Fast Food,Alwarpet,3.6,13.0335,80.2531,Beverages
1185,Pink Cafe,Fast Food,Alwarpet,3.6,13.0335,80.2531,Fast Food
1186,Shawarma & Grill,Restaurant,Neelangarai,3.5,12.9492,80.2547,Arabian
1186,Shawarma & Grill,Restaurant,Neelangarai,3.5,12.9492,80.2547,Lebanese
1186,Shawarma & Grill,Restaurant,Neelangarai,3.5,12.9492,80.2547,Chinese
1187,Anda Pav,Fast Food,Kilpauk,4.0,13.0828,80.2417,Street Food
1188,The Farmer Restaurant,Restaurant,Old Mahabalipuram Road (OMR),3.9,12.914,80.2294,Arabian
1188,The Farmer Restaurant,Restaurant,Old Mahabalipuram Road (OMR),3.9,12.914,80.2294,Chinese
1188,The Farmer Restaurant,Restaurant,Old Mahabalipuram Road (OMR),3.9,12.914,80.2294,Thai
1188,The Farmer Restaurant,Restaurant,Old Mahabalipuram Road (OMR),3.9,12.914,80.2294,Chettinad
1189,Jinga Dharbar,Restaurant,Maduravoyal,3.8,13.0656,80.1608,North Indian
1189,Jinga Dharbar,Restaurant,Maduravoyal,3.8,13.0656,80.1608,Chinese
1190,Punjabi Rasoi,Restaurant,Navallur,3.8,12.8459,80.2265,North Indian
1190,Punjabi Rasoi,Restaurant,Navallur,3.8,12.8459,80.2265,Chinese
1190,Punjabi Rasoi,Restaurant,Navallur,3.8,12.8459,80.2265,Fast Food
1191,Aagya Momo,Fast Food,Thuraipakkam,4.1,12.9416,80.2362,Momos
1191,Aagya Momo,Fast Food,Thuraipakkam,4.1,12.9416,80.2362,Fast Food
1191,Aagya Momo,Fast Food,Thuraipakkam,4.1,12.9416,80.2362,Chinese
1192,Punjabi Kitchen,Restaurant,Velachery,3.4,12.9755,80.2207,North Indian
1193,Buhari Vintage Hotel,Hotel,Kilpauk,3.1,13.0828,80.2417,Biryani
1193,Buhari Vintage Hotel,Hotel,Kilpauk,3.1,13.0828,80.2417,Arabian
1193,Buhari Vintage Hotel,Hotel,Kilpauk,3.1,13.0828,80.2417,North Indian
1193,Buhari Vintage Hotel,Hotel,Kilpauk,3.1,13.0828,80.2417,Chinese
1193,Buhari Vintage Hotel,Hotel,Kilpauk,3.1,13.0828,80.2417,Desserts
1193,Buhari Vintage Hotel,Hotel,Kilpauk,3.1,13.0828,80.2417,Beverages
1194,Karachi Bakery And Cafe,Restaurant,Nungambakkam,3.8,13.0569,80.2425,Continental
1194,Karachi Bakery And Cafe,Restaurant,Nungambakkam,3.8,13.0569,80.2425,Tex-Mex
1194,Karachi Bakery And Cafe,Restaurant,Nungambakkam,3.8,13.0569,80.2425,Chinese
1194,Karachi Bakery And Cafe,Restaurant,Nungambakkam,3.8,13.0569,80.2425,Pizza
1194,Karachi Bakery And Cafe,Restaurant,Nungambakkam,3.8,13.0569,80.2425,Fast Food
1194,Karachi Bakery And Cafe,Restaurant,Nungambakkam,3.8,13.0569,80.2425,Desserts
1194,Karachi Bakery And Cafe,Restaurant,Nungambakkam,3.8,13.0569,80.2425,Beverages
1195,Hungsters,Fast Food,Kilpauk,3.4,13.0828,80.2417,Chinese
1195,Hungsters,Fast Food,Kilpauk,3.4,13.0828,80.2417,Momos
1196,Sweetsoul Buddha Bowls,Restaurant,"Hotel Rajpark, Alwarpet",4.0,13.0335,80.2531,Healthy Food
1196,Sweetsoul Buddha Bowls,Restaurant,"Hotel Rajpark, Alwarpet",4.0,13.0335,80.2531,Desserts
1196,Sweetsoul Buddha Bowls,Restaurant,"Hotel Rajpark, Alwarpet",4.0,13.0335,80.2531,Beverages
1197,Sian - Vivanta Chennai,Bar,"Vivanta Chennai, IT Expressway, Sholinganallur ",4.0,12.901,80.2279,Chinese
1198,Star Biriyani Center,Fast Food,Tambaram,4.1,12.9249,80.1,Biryani
1198,Star Biriyani Center,Fast Food,Tambaram,4.1,12.9249,80.1,Fast Food
1199,OKadeys,Restaurant,Alwarpet,2.9,13.0335,80.2531,North Indian
1199,OKadeys,Restaurant,Alwarpet,2.9,13.0335,80.2531,South Indian
1199,OKadeys,Restaurant,Alwarpet,2.9,13.0335,80.2531,Beverages
1200,WOSS - World of Subs & Salads,Fast Food,Thiruvanmiyur,4.2,12.983,80.2594,Fast Food
1201,MadBean Cafe and Roastery,Cafe,Santhome,3.8,13.0319,80.2788,Cafe
1202,Mirchi Kitchen,Restaurant,Kelambakkam,3.5,12.7897,80.2216,North Indian
1202,Mirchi Kitchen,Restaurant,Kelambakkam,3.5,12.7897,80.2216,Chinese
1202,Mirchi Kitchen,Restaurant,Kelambakkam,3.5,12.7897,80.2216,Biryani
1202,Mirchi Kitchen,Restaurant,Kelambakkam,3.5,12.7897,80.2216,BBQ
1203,Kottaram,Restaurant,Perungudi,3.4,12.9654,80.2461,South Indian
1203,Kottaram,Restaurant,Perungudi,3.4,12.9654,80.2461,Kerala
1203,Kottaram,Restaurant,Perungudi,3.4,12.9654,80.2461,Chinese
1204,Geeraas,Restaurant,Perungudi,2.8,12.9654,80.2461,South Indian
1205,Zawaj Biriyani,Restaurant,Perungudi,4.1,12.9654,80.2461,Biryani
1206,Atho Grillz,Restaurant,Washermenpet,3.4,13.1148,80.2872,Burmese
1206,Atho Grillz,Restaurant,Washermenpet,3.4,13.1148,80.2872,Chinese
1206,Atho Grillz,Restaurant,Washermenpet,3.4,13.1148,80.2872,Seafood
1206,Atho Grillz,Restaurant,Washermenpet,3.4,13.1148,80.2872,North Indian
1206,Atho Grillz,Restaurant,Washermenpet,3.4,13.1148,80.2872,South Indian
1207,Kalam Hot Kitchen,Restaurant,Tambaram,3.6,12.9249,80.1,North Indian
1207,Kalam Hot Kitchen,Restaurant,Tambaram,3.6,12.9249,80.1,Chinese
1208,Hotel Sangamam,Hotel,Ashok Nagar,3.1,13.0373,80.2123,Chettinad
1208,Hotel Sangamam,Hotel,Ashok Nagar,3.1,13.0373,80.2123,North Indian
1208,Hotel Sangamam,Hotel,Ashok Nagar,3.1,13.0373,80.2123,Chinese
1208,Hotel Sangamam,Hotel,Ashok Nagar,3.1,13.0373,80.2123,South Indian
1208,Hotel Sangamam,Hotel,Ashok Nagar,3.1,13.0373,80.2123,Biryani
1209,Hotel Excellent,Hotel,George Town,3.9,13.0969,80.2865,North Indian
1209,Hotel Excellent,Hotel,George Town,3.9,13.0969,80.2865,Chinese
1209,Hotel Excellent,Hotel,George Town,3.9,13.0969,80.2865,Biryani
1209,Hotel Excellent,Hotel,George Town,3.9,13.0969,80.2865,Arabian
1210,Hotel Pushpa,Hotel,Washermenpet,3.7,13.1148,80.2872,South Indian
1210,Hotel Pushpa,Hotel,Washermenpet,3.7,13.1148,80.2872,Chinese
1210,Hotel Pushpa,Hotel,Washermenpet,3.7,13.1148,80.2872,North Indian
1210,Hotel Pushpa,Hotel,Washermenpet,3.7,13.1148,80.2872,Beverages
1210,Hotel Pushpa,Hotel,Washermenpet,3.7,13.1148,80.2872,Juices
1210,Hotel Pushpa,Hotel,Washermenpet,3.7,13.1148,80.2872,Ice Cream
1211,Dudu Grill and Pub,Bar,Akkarai,3.8,12.9026,80.2464,Continental
1211,Dudu Grill and Pub,Bar,Akkarai,3.8,12.9026,80.2464,Chinese
1211,Dudu Grill and Pub,Bar,Akkarai,3.8,12.9026,80.2464,Mexican
1212,Cafe BURGERIN,Fast Food,Egmore,3.6,13.0732,80.2609,Burger
1212,Cafe BURGERIN,Fast Food,Egmore,3.6,13.0732,80.2609,Sandwich
1212,Cafe BURGERIN,Fast Food,Egmore,3.6,13.0732,80.2609,Beverages
1213,Tharayil Kitchen,Restaurant,Perungudi,3.8,12.9654,80.2461,South Indian
1213,Tharayil Kitchen,Restaurant,Perungudi,3.8,12.9654,80.2461,Kerala
1214,Sri Paarvathi Bavan,Restaurant,Saligramam,3.3,13.0545,80.2011,South Indian
1214,Sri Paarvathi Bavan,Restaurant,Saligramam,3.3,13.0545,80.2011,North Indian
1214,Sri Paarvathi Bavan,Restaurant,Saligramam,3.3,13.0545,80.2011,Chinese
1214,Sri Paarvathi Bavan,Restaurant,Saligramam,3.3,13.0545,80.2011,Street Food
1214,Sri Paarvathi Bavan,Restaurant,Saligramam,3.3,13.0545,80.2011,Beverages
1214,Sri Paarvathi Bavan,Restaurant,Saligramam,3.3,13.0545,80.2011,Mithai
1215,Basha Halwawala,Bakery & Sweet Shop,Triplicane,4.2,13.0587,80.2757,Mithai
1216,Kans Biriyani,Restaurant,Madipakkam,3.1,12.9647,80.1961,Biryani
1216,Kans Biriyani,Restaurant,Madipakkam,3.1,12.9647,80.1961,Chinese
1216,Kans Biriyani,Restaurant,Madipakkam,3.1,12.9647,80.1961,North Indian
1216,Kans Biriyani,Restaurant,Madipakkam,3.1,12.9647,80.1961,Chettinad
1217,Hawker - Malaysian Parotta,Restaurant,Anna Nagar East,3.5,13.092,80.2236,North Indian
1217,Hawker - Malaysian Parotta,Restaurant,Anna Nagar East,3.5,13.092,80.2236,South Indian
1217,Hawker - Malaysian Parotta,Restaurant,Anna Nagar East,3.5,13.092,80.2236,Chinese
1218,Sandwich Express Shop,Fast Food,Saligramam,3.9,13.0545,80.2011,Sandwich
1219,Hotel Sriraag,Hotel,Vadapalani,3.6,13.05,80.2121,South Indian
1219,Hotel Sriraag,Hotel,Vadapalani,3.6,13.05,80.2121,Biryani
1219,Hotel Sriraag,Hotel,Vadapalani,3.6,13.05,80.2121,Chinese
1219,Hotel Sriraag,Hotel,Vadapalani,3.6,13.05,80.2121,Beverages
1219,Hotel Sriraag,Hotel,Vadapalani,3.6,13.05,80.2121,North Indian
1220,Waffle Cart,Bakery & Sweet Shop,Anna Nagar East,4.0,13.092,80.2236,Desserts
1221,Kalyana Biriyani,Restaurant,George Town,3.9,13.0969,80.2865,Biryani
1222,Pudhusu Restaurant,Restaurant,Selaiyur,3.0,12.9068,80.1425,North Indian
1222,Pudhusu Restaurant,Restaurant,Selaiyur,3.0,12.9068,80.1425,South Indian
1222,Pudhusu Restaurant,Restaurant,Selaiyur,3.0,12.9068,80.1425,Chinese
1222,Pudhusu Restaurant,Restaurant,Selaiyur,3.0,12.9068,80.1425,Chettinad
1223,Meesa Kadai,Fast Food,Madipakkam,3.6,12.9647,80.1961,Street Food
1223,Meesa Kadai,Fast Food,Madipakkam,3.6,12.9647,80.1961,Fast Food
1224,Havmor,Ice Cream Parlour,Kilpauk,4.0,13.0828,80.2417,Ice Cream
1224,Havmor,Ice Cream Parlour,Kilpauk,4.0,13.0828,80.2417,Desserts
1225,Chettinadu Aachi Samaiyal,Restaurant,Adambakkam,3.5,12.967,80.199,South Indian
1225,Chettinadu Aachi Samaiyal,Restaurant,Adambakkam,3.5,12.967,80.199,Chettinad
1226,ChickBuns,Fast Food,Karapakkam,3.5,12.9191,80.23,Fast Food
1226,ChickBuns,Fast Food,Karapakkam,3.5,12.9191,80.23,Burger
1226,ChickBuns,Fast Food,Karapakkam,3.5,12.9191,80.23,Beverages
1227,Madras Kebab N Pizza,Fast Food,Washermenpet,3.6,13.1148,80.2872,Fast Food
1227,Madras Kebab N Pizza,Fast Food,Washermenpet,3.6,13.1148,80.2872,Chinese
1227,Madras Kebab N Pizza,Fast Food,Washermenpet,3.6,13.1148,80.2872,Beverages
1227,Madras Kebab N Pizza,Fast Food,Washermenpet,3.6,13.1148,80.2872,Desserts
1227,Madras Kebab N Pizza,Fast Food,Washermenpet,3.6,13.1148,80.2872,Pizza
1228,Trattoria By Toscano,Restaurant,"VR Mall, Anna Nagar",3.9,13.0805,80.1971,Italian
1228,Trattoria By Toscano,Restaurant,"VR Mall, Anna Nagar",3.9,13.0805,80.1971,Mediterranean
1228,Trattoria By Toscano,Restaurant,"VR Mall, Anna Nagar",3.9,13.0805,80.1971,European
1229,Berry n Blossom,Fast Food,Nungambakkam,3.6,13.0569,80.2425,Bakery
1229,Berry n Blossom,Fast Food,Nungambakkam,3.6,13.0569,80.2425,Fast Food
1229,Berry n Blossom,Fast Food,Nungambakkam,3.6,13.0569,80.2425,Desserts
1230,Sunrise Restaurant,Restaurant,Mahabalipuram,3.8,12.6208,80.1945,Seafood
1230,Sunrise Restaurant,Restaurant,Mahabalipuram,3.8,12.6208,80.1945,Continental
1231,Fried N Fries,Fast Food,GST Road,3.8,12.9975,80.1908,Fast Food
1232,Chettinese,Restaurant,Perungudi,3.8,12.9654,80.2461,Chinese
1233,Masaledaar Dhaba,Restaurant,Saligramam,3.8,13.0545,80.2011,North Indian
1233,Masaledaar Dhaba,Restaurant,Saligramam,3.8,13.0545,80.2011,Chinese
1233,Masaledaar Dhaba,Restaurant,Saligramam,3.8,13.0545,80.2011,Mughlai
1234,Gem Restaurant,Restaurant,Navallur,3.8,12.8459,80.2265,Biryani
1234,Gem Restaurant,Restaurant,Navallur,3.8,12.8459,80.2265,North Indian
1234,Gem Restaurant,Restaurant,Navallur,3.8,12.8459,80.2265,Chinese
1234,Gem Restaurant,Restaurant,Navallur,3.8,12.8459,80.2265,Arabian
1235,Hak Cafe,Restaurant,Kolathur,3.8,13.124,80.2121,Beverages
1235,Hak Cafe,Restaurant,Kolathur,3.8,13.124,80.2121,Juices
1235,Hak Cafe,Restaurant,Kolathur,3.8,13.124,80.2121,Fast Food
1235,Hak Cafe,Restaurant,Kolathur,3.8,13.124,80.2121,Desserts
1236,Ajnabee Sweets,Restaurant,T. Nagar,3.5,13.0418,80.2341,Mithai
1236,Ajnabee Sweets,Restaurant,T. Nagar,3.5,13.0418,80.2341,North Indian
1236,Ajnabee Sweets,Restaurant,T. Nagar,3.5,13.0418,80.2341,Street Food
1236,Ajnabee Sweets,Restaurant,T. Nagar,3.5,13.0418,80.2341,Fast Food
1237,Z Bar - Zone by The Park,Bar,"Zone by The Park, Pallikaranai",3.9,12.9349,80.2137,Bar Food
1238,Shanghai Dhaba,Restaurant,Mogappair,3.6,13.0837,80.175,Chinese
1238,Shanghai Dhaba,Restaurant,Mogappair,3.6,13.0837,80.175,North Indian
1238,Shanghai Dhaba,Restaurant,Mogappair,3.6,13.0837,80.175,Biryani
1239,Alm Pranavam Restaurant,Restaurant,Thiruvanmiyur,3.9,12.983,80.2594,South Indian
1240,Kandhas,Restaurant,Kilpauk,3.4,13.0828,80.2417,South Indian
1241,Primas,Fast Food,Anna Nagar East,3.8,13.092,80.2236,Bakery
1241,Primas,Fast Food,Anna Nagar East,3.8,13.092,80.2236,Fast Food
1241,Primas,Fast Food,Anna Nagar East,3.8,13.092,80.2236,Desserts
1241,Primas,Fast Food,Anna Nagar East,3.8,13.092,80.2236,Beverages
1242,Midnight Express,Restaurant,Alwarpet,2.5,13.0335,80.2531,Chettinad
1242,Midnight Express,Restaurant,Alwarpet,2.5,13.0335,80.2531,North Indian
1243,Ever Green Chinese,Restaurant,Potheri,4.0,12.8213,80.0371,Chinese
1243,Ever Green Chinese,Restaurant,Potheri,4.0,12.8213,80.0371,Tibetan
1244,Al Jami,Restaurant,Tambaram,3.7,12.9249,80.1,Chinese
1244,Al Jami,Restaurant,Tambaram,3.7,12.9249,80.1,Mughlai
1244,Al Jami,Restaurant,Tambaram,3.7,12.9249,80.1,Arabian
1245,Orion,Restaurant,Madipakkam,3.0,12.9647,80.1961,North Indian
1245,Orion,Restaurant,Madipakkam,3.0,12.9647,80.1961,Kerala
1245,Orion,Restaurant,Madipakkam,3.0,12.9647,80.1961,Chinese
1246,Hotel Brindavan,Hotel,Vandalur,3.2,12.8913,80.081,North Indian
1246,Hotel Brindavan,Hotel,Vandalur,3.2,12.8913,80.081,Chinese
1246,Hotel Brindavan,Hotel,Vandalur,3.2,12.8913,80.081,Biryani
1247,Orchid - Fortune Select Grand,Bar,"Fortune Select Grand, Chengalpattu",3.4,12.6819,79.9888,Continental
1247,Orchid - Fortune Select Grand,Bar,"Fortune Select Grand, Chengalpattu",3.4,12.6819,79.9888,Italian
1247,Orchid - Fortune Select Grand,Bar,"Fortune Select Grand, Chengalpattu",3.4,12.6819,79.9888,North Indian
1247,Orchid - Fortune Select Grand,Bar,"Fortune Select Grand, Chengalpattu",3.4,12.6819,79.9888,Asian
1248,Friends Fast Food,Fast Food,Egmore,3.9,13.0732,80.2609,Fast Food
1249,Nayeem Biryani Stall,Fast Food,Vepery,3.9,13.0853,80.2607,Biryani
1249,Nayeem Biryani Stall,Fast Food,Vepery,3.9,13.0853,80.2607,Fast Food
1250,Cakelicious,Bakery & Sweet Shop,Vepery,3.4,13.0853,80.2607,Bakery
1250,Cakelicious,Bakery & Sweet Shop,Vepery,3.4,13.0853,80.2607,Desserts
1251,Foodaholic,Cloud Kitchen,Kanchipuram District,4.4,12.8372,79.7042,Biryani
1251,Foodaholic,Cloud Kitchen,Kanchipuram District,4.4,12.8372,79.7042,Fast Food
1251,Foodaholic,Cloud Kitchen,Kanchipuram District,4.4,12.8372,79.7042,Chinese
1251,Foodaholic,Cloud Kitchen,Kanchipuram District,4.4,12.8372,79.7042,Beverages
1251,Foodaholic,Cloud Kitchen,Kanchipuram District,4.4,12.8372,79.7042,Sandwich
1252,Al Taj,Restaurant,GST Road,3.5,12.9975,80.1908,North Indian
1252,Al Taj,Restaurant,GST Road,3.5,12.9975,80.1908,Chinese
1252,Al Taj,Restaurant,GST Road,3.5,12.9975,80.1908,Biryani
1253,Brijwasi Sweets,Fast Food,Teynampet,3.0,13.0405,80.2503,Mithai
1253,Brijwasi Sweets,Fast Food,Teynampet,3.0,13.0405,80.2503,Street Food
1253,Brijwasi Sweets,Fast Food,Teynampet,3.0,13.0405,80.2503,North Indian
1253,Brijwasi Sweets,Fast Food,Teynampet,3.0,13.0405,80.2503,Chinese
1253,Brijwasi Sweets,Fast Food,Teynampet,3.0,13.0405,80.2503,Beverages
1254,Sri Krishna Bhavan,Restaurant,Kilpauk,4.0,13.0828,80.2417,South Indian
1254,Sri Krishna Bhavan,Restaurant,Kilpauk,4.0,13.0828,80.2417,North Indian
1254,Sri Krishna Bhavan,Restaurant,Kilpauk,4.0,13.0828,80.2417,Chinese
1255,Sithiq Malaysian Parotta,Restaurant,Madipakkam,2.9,12.9647,80.1961,South Indian
1255,Sithiq Malaysian Parotta,Restaurant,Madipakkam,2.9,12.9647,80.1961,Chinese
1256,Annanagar Vaishanavas - Thattu Idli Kadai,Restaurant,Anna Nagar East,4.0,13.092,80.2236,South Indian
1256,Annanagar Vaishanavas - Thattu Idli Kadai,Restaurant,Anna Nagar East,4.0,13.092,80.2236,Chinese
1256,Annanagar Vaishanavas - Thattu Idli Kadai,Restaurant,Anna Nagar East,4.0,13.092,80.2236,Street Food
1256,Annanagar Vaishanavas - Thattu Idli Kadai,Restaurant,Anna Nagar East,4.0,13.092,80.2236,Fast Food
1257,Cups and Teas,Cafe,Besant Nagar,4.0,13.0003,80.2667,Tea
1257,Cups and Teas,Cafe,Besant Nagar,4.0,13.0003,80.2667,Sandwich
1257,Cups and Teas,Cafe,Besant Nagar,4.0,13.0003,80.2667,Fast Food
1257,Cups and Teas,Cafe,Besant Nagar,4.0,13.0003,80.2667,Desserts
1258,Buy The Way - The Take Away Cafe,Fast Food,Valasaravakkam,3.8,13.0403,80.1723,Fast Food
1259,Hotel Ya Rahman,Hotel,Egatoor,3.7,12.8318,80.2292,Chinese
1259,Hotel Ya Rahman,Hotel,Egatoor,3.7,12.8318,80.2292,North Indian
1259,Hotel Ya Rahman,Hotel,Egatoor,3.7,12.8318,80.2292,Arabian
1259,Hotel Ya Rahman,Hotel,Egatoor,3.7,12.8318,80.2292,South Indian
1260,Sri Kasturi Sweets,Bakery & Sweet Shop,Saidapet,3.7,13.0213,80.2231,Mithai
1261,Ruchi Kabab,Restaurant,Maduravoyal,3.3,13.0656,80.1608,Chinese
1262,Hunger Game,Restaurant,Medavakkam,3.3,12.92,80.192,North Indian
1262,Hunger Game,Restaurant,Medavakkam,3.3,12.92,80.192,Chinese
1263,Turning Point,Restaurant,Madhavaram,2.8,13.1488,80.2306,Chinese
1263,Turning Point,Restaurant,Madhavaram,2.8,13.1488,80.2306,North Indian
1263,Turning Point,Restaurant,Madhavaram,2.8,13.1488,80.2306,Mughlai
1264,Lava Cakes,Bakery & Sweet Shop,"Mahindra World City, Chengalpattu",3.8,12.6819,79.9888,Bakery
1264,Lava Cakes,Bakery & Sweet Shop,"Mahindra World City, Chengalpattu",3.8,12.6819,79.9888,Fast Food
1265,E.L.Is Kitchen At Mamalla Beach Resort,Hotel,"Mamalla Beach Resort, Mahabalipuram ",4.1,12.6208,80.1945,Kerala
1266,Malabar Biriyani & Fast Food,Restaurant,Maduravoyal,3.8,13.0656,80.1608,Biryani
1266,Malabar Biriyani & Fast Food,Restaurant,Maduravoyal,3.8,13.0656,80.1608,South Indian
1267,A1 Ambur Briyani & Kababs,Restaurant,Aminijikarai,3.8,13.0711,80.2227,Biryani
1267,A1 Ambur Briyani & Kababs,Restaurant,Aminijikarai,3.8,13.0711,80.2227,Chinese
1268,Bismi Kitchen,Restaurant,Tambaram,3.8,12.9249,80.1,North Indian
1268,Bismi Kitchen,Restaurant,Tambaram,3.8,12.9249,80.1,Chinese
1269,Vel Chettinadu Hotel,Hotel,Nungambakkam,3.7,13.0569,80.2425,North Indian
1269,Vel Chettinadu Hotel,Hotel,Nungambakkam,3.7,13.0569,80.2425,South Indian
1269,Vel Chettinadu Hotel,Hotel,Nungambakkam,3.7,13.0569,80.2425,Chettinad
1270,AB Food Paradise Restaurant,Restaurant,Sholinganallur,3.4,12.901,80.2279,South Indian
1271,Thug Life Cafe,Fast Food,Abhiramapuram,3.9,13.0311,80.2579,Fast Food
1271,Thug Life Cafe,Fast Food,Abhiramapuram,3.9,13.0311,80.2579,Pizza
1271,Thug Life Cafe,Fast Food,Abhiramapuram,3.9,13.0311,80.2579,Sandwich
1271,Thug Life Cafe,Fast Food,Abhiramapuram,3.9,13.0311,80.2579,Beverages
1272,Ganga Sweets,Restaurant,Valasaravakkam,3.6,13.0403,80.1723,Mithai
1272,Ganga Sweets,Restaurant,Valasaravakkam,3.6,13.0403,80.1723,South Indian
1272,Ganga Sweets,Restaurant,Valasaravakkam,3.6,13.0403,80.1723,Chinese
1272,Ganga Sweets,Restaurant,Valasaravakkam,3.6,13.0403,80.1723,Street Food
1272,Ganga Sweets,Restaurant,Valasaravakkam,3.6,13.0403,80.1723,Beverages
1273,Habbat Global Cuisine,Restaurant,Sholinganallur,4.1,12.901,80.2279,North Indian
1273,Habbat Global Cuisine,Restaurant,Sholinganallur,4.1,12.901,80.2279,Chinese
1273,Habbat Global Cuisine,Restaurant,Sholinganallur,4.1,12.901,80.2279,Continental
1273,Habbat Global Cuisine,Restaurant,Sholinganallur,4.1,12.901,80.2279,Chettinad
1273,Habbat Global Cuisine,Restaurant,Sholinganallur,4.1,12.901,80.2279,Fast Food
1273,Habbat Global Cuisine,Restaurant,Sholinganallur,4.1,12.901,80.2279,Andhra
1273,Habbat Global Cuisine,Restaurant,Sholinganallur,4.1,12.901,80.2279,Kerala
1273,Habbat Global Cuisine,Restaurant,Sholinganallur,4.1,12.901,80.2279,Arabian
1274,WOW Chicken,Fast Food,Choolaimedu,3.6,13.0632,80.225,Fast Food
1274,WOW Chicken,Fast Food,Choolaimedu,3.6,13.0632,80.225,Biryani
1275,Bite Me Cupcakes,Bakery & Sweet Shop,Thiruvanmiyur,4.6,12.983,80.2594,Desserts
1276,Lexxus,Bar,"Benzz Park, T. Nagar",3.6,13.0418,80.2341,Continental
1276,Lexxus,Bar,"Benzz Park, T. Nagar",3.6,13.0418,80.2341,North Indian
1276,Lexxus,Bar,"Benzz Park, T. Nagar",3.6,13.0418,80.2341,Finger Food
1277,Thanjavur Mess,Restaurant,West Mambalam,3.9,13.0383,80.2209,South Indian
1278,Bubblewrap Waffle Co.,Fast Food,Nungambakkam,3.9,13.0569,80.2425,Desserts
1278,Bubblewrap Waffle Co.,Fast Food,Nungambakkam,3.9,13.0569,80.2425,Fast Food
1278,Bubblewrap Waffle Co.,Fast Food,Nungambakkam,3.9,13.0569,80.2425,Beverages
1279,Singapores Komalas,Restaurant,GST Road,2.5,12.9975,80.1908,South Indian
1279,Singapores Komalas,Restaurant,GST Road,2.5,12.9975,80.1908,Chinese
1279,Singapores Komalas,Restaurant,GST Road,2.5,12.9975,80.1908,North Indian
1280,Hotel Bhojan,Hotel,Pallavaram,3.9,12.9675,80.1491,South Indian
1280,Hotel Bhojan,Hotel,Pallavaram,3.9,12.9675,80.1491,North Indian
1281,Mokka Cafe & Restaurant,Restaurant,Nungambakkam,3.5,13.0569,80.2425,Italian
1281,Mokka Cafe & Restaurant,Restaurant,Nungambakkam,3.5,13.0569,80.2425,Mexican
1282,Hotel Shree Mangalambiga,Hotel,Ashok Nagar,3.1,13.0373,80.2123,South Indian
1282,Hotel Shree Mangalambiga,Hotel,Ashok Nagar,3.1,13.0373,80.2123,North Indian
1282,Hotel Shree Mangalambiga,Hotel,Ashok Nagar,3.1,13.0373,80.2123,Fast Food
1282,Hotel Shree Mangalambiga,Hotel,Ashok Nagar,3.1,13.0373,80.2123,Chinese
1283,Sai Balaji Bhavan,Restaurant,Tambaram,3.8,12.9249,80.1,South Indian
